ID,duration,wav,wav_format,wav_opts
noise-free-sound-0726_19,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0726_19.wav,wav,
noise-free-sound-0161_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0161_8.wav,wav,
noise-free-sound-0775_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0775_4.wav,wav,
noise-free-sound-0102_18,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0102_18.wav,wav,
noise-free-sound-0248_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0248_3.wav,wav,
noise-free-sound-0011_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0011_0.wav,wav,
noise-free-sound-0344_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0344_3.wav,wav,
noise-free-sound-0266_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0266_5.wav,wav,
noise-free-sound-0770_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0770_10.wav,wav,
noise-free-sound-0336_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0336_1.wav,wav,
noise-free-sound-0483_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0483_1.wav,wav,
noise-free-sound-0221_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0221_0.wav,wav,
noise-free-sound-0156_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0156_1.wav,wav,
noise-free-sound-0677_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0677_8.wav,wav,
noise-free-sound-0151_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0151_7.wav,wav,
noise-free-sound-0224_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0224_0.wav,wav,
noise-free-sound-0048_51,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0048_51.wav,wav,
noise-free-sound-0011_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0011_5.wav,wav,
noise-free-sound-0174_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0174_0.wav,wav,
noise-free-sound-0153_11,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0153_11.wav,wav,
noise-free-sound-0576,3.732625,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0576.wav,wav,
noise-free-sound-0594_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0594_10.wav,wav,
noise-free-sound-0552_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0552_8.wav,wav,
noise-free-sound-0047_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0047_0.wav,wav,
noise-free-sound-0754_13,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0754_13.wav,wav,
noise-free-sound-0826_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0826_0.wav,wav,
noise-free-sound-0007_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0007_0.wav,wav,
noise-free-sound-0607_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0607_3.wav,wav,
noise-free-sound-0495_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0495_1.wav,wav,
noise-free-sound-0301_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0301_31.wav,wav,
noise-free-sound-0042_9,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0042_9.wav,wav,
noise-free-sound-0704_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0704_3.wav,wav,
noise-free-sound-0272_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0272_3.wav,wav,
noise-free-sound-0321_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0321_2.wav,wav,
noise-free-sound-0301_27,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0301_27.wav,wav,
noise-free-sound-0489_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0489_4.wav,wav,
noise-free-sound-0560_42,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0560_42.wav,wav,
noise-free-sound-0278_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0278_0.wav,wav,
noise-free-sound-0568_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0568_8.wav,wav,
noise-free-sound-0581_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0581_8.wav,wav,
noise-free-sound-0567_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0567_8.wav,wav,
noise-free-sound-0781_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0781_2.wav,wav,
noise-free-sound-0584_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0584_2.wav,wav,
noise-free-sound-0251_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0251_3.wav,wav,
noise-free-sound-0059_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0059_0.wav,wav,
noise-free-sound-0048_93,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0048_93.wav,wav,
noise-free-sound-0723_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0723_1.wav,wav,
noise-free-sound-0273_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0273_1.wav,wav,
noise-free-sound-0661_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0661_5.wav,wav,
noise-free-sound-0141_9,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0141_9.wav,wav,
noise-free-sound-0334_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0334_31.wav,wav,
noise-free-sound-0455_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0455_12.wav,wav,
noise-free-sound-0767_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0767_4.wav,wav,
noise-free-sound-0842_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0842_22.wav,wav,
noise-free-sound-0001_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0001_6.wav,wav,
noise-free-sound-0244_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0244_6.wav,wav,
noise-free-sound-0262_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0262_4.wav,wav,
noise-free-sound-0447_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0447_1.wav,wav,
noise-free-sound-0650_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0650_2.wav,wav,
noise-free-sound-0741_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0741_0.wav,wav,
noise-free-sound-0551_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0551_3.wav,wav,
noise-free-sound-0430_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0430_8.wav,wav,
noise-free-sound-0240_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0240_4.wav,wav,
noise-free-sound-0814_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0814_2.wav,wav,
noise-free-sound-0691_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0691_0.wav,wav,
noise-free-sound-0031_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0031_5.wav,wav,
noise-free-sound-0729_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0729_4.wav,wav,
noise-free-sound-0106_21,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0106_21.wav,wav,
noise-free-sound-0309,3.3729375,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0309.wav,wav,
noise-free-sound-0509_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0509_1.wav,wav,
noise-free-sound-0270_58,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0270_58.wav,wav,
noise-free-sound-0581_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0581_0.wav,wav,
noise-free-sound-0725_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0725_4.wav,wav,
noise-free-sound-0700_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0700_2.wav,wav,
noise-free-sound-0472_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0472_10.wav,wav,
noise-free-sound-0497_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0497_31.wav,wav,
noise-free-sound-0020_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0020_0.wav,wav,
noise-free-sound-0660_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0660_0.wav,wav,
noise-free-sound-0729_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0729_8.wav,wav,
noise-free-sound-0787_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0787_3.wav,wav,
noise-free-sound-0144_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0144_0.wav,wav,
noise-free-sound-0233_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0233_5.wav,wav,
noise-free-sound-0604_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0604_0.wav,wav,
noise-free-sound-0417_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0417_1.wav,wav,
noise-free-sound-0344_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0344_2.wav,wav,
noise-free-sound-0254_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0254_7.wav,wav,
noise-free-sound-0735_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0735_3.wav,wav,
noise-free-sound-0110_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0110_0.wav,wav,
noise-free-sound-0698_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0698_3.wav,wav,
noise-free-sound-0600_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0600_0.wav,wav,
noise-free-sound-0553_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0553_0.wav,wav,
noise-free-sound-0270_46,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0270_46.wav,wav,
noise-free-sound-0267_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0267_2.wav,wav,
noise-free-sound-0842_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0842_31.wav,wav,
noise-free-sound-0594_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0594_5.wav,wav,
noise-free-sound-0024_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0024_2.wav,wav,
noise-free-sound-0073_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0073_20.wav,wav,
noise-free-sound-0384_13,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0384_13.wav,wav,
noise-free-sound-0727_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0727_4.wav,wav,
noise-free-sound-0479,3.715625,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0479.wav,wav,
noise-free-sound-0436_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0436_3.wav,wav,
noise-free-sound-0270_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0270_8.wav,wav,
noise-free-sound-0485_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0485_0.wav,wav,
noise-free-sound-0397_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0397_1.wav,wav,
noise-free-sound-0137_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0137_20.wav,wav,
noise-free-sound-0153_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0153_3.wav,wav,
noise-free-sound-0334_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0334_5.wav,wav,
noise-free-sound-0249_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0249_4.wav,wav,
noise-free-sound-0584_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0584_0.wav,wav,
noise-free-sound-0256_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0256_2.wav,wav,
noise-free-sound-0227_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0227_1.wav,wav,
noise-free-sound-0522_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0522_14.wav,wav,
noise-free-sound-0451_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0451_3.wav,wav,
noise-free-sound-0339_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0339_2.wav,wav,
noise-free-sound-0068_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0068_1.wav,wav,
noise-free-sound-0728_17,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0728_17.wav,wav,
noise-free-sound-0572_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0572_22.wav,wav,
noise-free-sound-0275_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0275_1.wav,wav,
noise-free-sound-0321_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0321_12.wav,wav,
noise-free-sound-0224_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0224_1.wav,wav,
noise-free-sound-0230_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0230_3.wav,wav,
noise-free-sound-0483_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0483_3.wav,wav,
noise-free-sound-0233_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0233_3.wav,wav,
noise-free-sound-0121_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0121_5.wav,wav,
noise-free-sound-0839,2.1420625,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0839.wav,wav,
noise-free-sound-0430_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0430_10.wav,wav,
noise-free-sound-0301_21,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0301_21.wav,wav,
noise-free-sound-0606_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0606_0.wav,wav,
noise-free-sound-0028_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0028_2.wav,wav,
noise-free-sound-0143_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0143_0.wav,wav,
noise-free-sound-0614_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0614_5.wav,wav,
noise-free-sound-0798_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0798_0.wav,wav,
noise-free-sound-0302_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0302_1.wav,wav,
noise-free-sound-0120_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0120_2.wav,wav,
noise-free-sound-0692,0.927875,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0692.wav,wav,
noise-free-sound-0818_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0818_4.wav,wav,
noise-free-sound-0353_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0353_2.wav,wav,
noise-free-sound-0704_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0704_1.wav,wav,
noise-free-sound-0546_19,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0546_19.wav,wav,
noise-free-sound-0564,0.1035625,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0564.wav,wav,
noise-free-sound-0663_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0663_4.wav,wav,
noise-free-sound-0289_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0289_3.wav,wav,
noise-free-sound-0744,1.044875,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0744.wav,wav,
noise-free-sound-0510_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0510_1.wav,wav,
noise-free-sound-0634_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0634_2.wav,wav,
noise-free-sound-0086_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0086_0.wav,wav,
noise-free-sound-0048_24,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0048_24.wav,wav,
noise-free-sound-0567_9,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0567_9.wav,wav,
noise-free-sound-0723_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0723_2.wav,wav,
noise-free-sound-0402_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0402_0.wav,wav,
noise-free-sound-0287_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0287_10.wav,wav,
noise-free-sound-0322_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0322_0.wav,wav,
noise-free-sound-0002_11,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0002_11.wav,wav,
noise-free-sound-0442_13,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0442_13.wav,wav,
noise-free-sound-0708_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0708_0.wav,wav,
noise-free-sound-0398_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0398_7.wav,wav,
noise-free-sound-0726_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0726_20.wav,wav,
noise-free-sound-0842_24,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0842_24.wav,wav,
noise-free-sound-0647_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0647_8.wav,wav,
noise-free-sound-0030_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0030_4.wav,wav,
noise-free-sound-0125,1.125,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0125.wav,wav,
noise-free-sound-0305_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0305_3.wav,wav,
noise-free-sound-0608,3.5265,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0608.wav,wav,
noise-free-sound-0770_9,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0770_9.wav,wav,
noise-free-sound-0497_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0497_14.wav,wav,
noise-free-sound-0455_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0455_14.wav,wav,
noise-free-sound-0840_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0840_10.wav,wav,
noise-free-sound-0002_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0002_12.wav,wav,
noise-free-sound-0384_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0384_5.wav,wav,
noise-free-sound-0497_50,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0497_50.wav,wav,
noise-free-sound-0048_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0048_14.wav,wav,
noise-free-sound-0816,1.324625,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0816.wav,wav,
noise-free-sound-0497_17,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0497_17.wav,wav,
noise-free-sound-0105_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0105_31.wav,wav,
noise-free-sound-0290_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0290_5.wav,wav,
noise-free-sound-0101_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0101_5.wav,wav,
noise-free-sound-0502_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0502_0.wav,wav,
noise-free-sound-0334_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0334_16.wav,wav,
noise-free-sound-0623_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0623_1.wav,wav,
noise-free-sound-0105_55,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0105_55.wav,wav,
noise-free-sound-0842_48,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0842_48.wav,wav,
noise-free-sound-0261_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0261_6.wav,wav,
noise-free-sound-0316_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0316_0.wav,wav,
noise-free-sound-0741_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0741_2.wav,wav,
noise-free-sound-0024_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0024_0.wav,wav,
noise-free-sound-0109_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0109_2.wav,wav,
noise-free-sound-0187_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0187_0.wav,wav,
noise-free-sound-0524_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0524_0.wav,wav,
noise-free-sound-0796_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0796_1.wav,wav,
noise-free-sound-0272_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0272_1.wav,wav,
noise-free-sound-0272_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0272_2.wav,wav,
noise-free-sound-0757_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0757_0.wav,wav,
noise-free-sound-0443_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0443_6.wav,wav,
noise-free-sound-0001_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0001_3.wav,wav,
noise-free-sound-0149,1.7618125,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0149.wav,wav,
noise-free-sound-0533_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0533_6.wav,wav,
noise-free-sound-0254_11,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0254_11.wav,wav,
noise-free-sound-0551_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0551_0.wav,wav,
noise-free-sound-0384_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0384_14.wav,wav,
noise-free-sound-0710_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/noise/free-sound/noise-free-sound-0710_2.wav,wav,
