ID,duration,wav,wav_format,wav_opts
music-fma-0052_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0052_5.wav,wav,
music-fma-0119_45,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0119_45.wav,wav,
music-fma-0081_50,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0081_50.wav,wav,
music-fma-0053_37,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0053_37.wav,wav,
music-fma-0044_45,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0044_45.wav,wav,
music-fma-0027_25,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0027_25.wav,wav,
music-fma-0031_27,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0031_27.wav,wav,
music-fma-0120_86,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0120_86.wav,wav,
music-fma-0044_35,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0044_35.wav,wav,
music-fma-0092_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0092_16.wav,wav,
music-fma-0044_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0044_12.wav,wav,
music-fma-0001_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0001_8.wav,wav,
music-fma-0073_40,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0073_40.wav,wav,
music-fma-0087_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0087_12.wav,wav,
music-fma-0086_49,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0086_49.wav,wav,
music-fma-0020_30,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0020_30.wav,wav,
music-fma-0018_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0018_20.wav,wav,
music-fma-0089_32,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0089_32.wav,wav,
music-fma-0110_15,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0110_15.wav,wav,
music-fma-0102_19,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0102_19.wav,wav,
music-fma-0036_49,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0036_49.wav,wav,
music-fma-0074_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0074_12.wav,wav,
music-fma-0039_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0039_7.wav,wav,
music-fma-0055_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0055_20.wav,wav,
music-fma-0077_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0077_7.wav,wav,
music-fma-0104_26,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0104_26.wav,wav,
music-fma-0125_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0125_10.wav,wav,
music-fma-0040_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0040_2.wav,wav,
music-fma-0018_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0018_10.wav,wav,
music-fma-0097_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0097_6.wav,wav,
music-fma-0071_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0071_22.wav,wav,
music-fma-0071_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0071_16.wav,wav,
music-fma-0033_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0033_20.wav,wav,
music-fma-0043_43,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0043_43.wav,wav,
music-fma-0056_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0056_1.wav,wav,
music-fma-0016_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0016_7.wav,wav,
music-fma-0052_23,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0052_23.wav,wav,
music-fma-0056_55,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0056_55.wav,wav,
music-fma-0068_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0068_22.wav,wav,
music-fma-0013_33,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0013_33.wav,wav,
music-fma-0017_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0017_14.wav,wav,
music-fma-0013_15,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0013_15.wav,wav,
music-fma-0067_9,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0067_9.wav,wav,
music-fma-0016_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0016_0.wav,wav,
music-fma-0123_39,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0123_39.wav,wav,
music-fma-0088_29,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0088_29.wav,wav,
music-fma-0033_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0033_12.wav,wav,
music-fma-0113_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0113_20.wav,wav,
music-fma-0043_41,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0043_41.wav,wav,
music-fma-0062_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0062_20.wav,wav,
music-fma-0092_47,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0092_47.wav,wav,
music-fma-0112_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0112_22.wav,wav,
music-fma-0101_21,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0101_21.wav,wav,
music-fma-0002_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0002_22.wav,wav,
music-fma-0119_127,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0119_127.wav,wav,
music-fma-0110_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0110_16.wav,wav,
music-fma-0077_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0077_8.wav,wav,
music-fma-0056_51,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0056_51.wav,wav,
music-fma-0003_37,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0003_37.wav,wav,
music-fma-0066_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0066_1.wav,wav,
music-fma-0102_36,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0102_36.wav,wav,
music-fma-0000_42,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0000_42.wav,wav,
music-fma-0072_15,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0072_15.wav,wav,
music-fma-0048_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0048_8.wav,wav,
music-fma-0054_38,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0054_38.wav,wav,
music-fma-0111_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0111_20.wav,wav,
music-fma-0076_17,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0076_17.wav,wav,
music-fma-0092_38,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0092_38.wav,wav,
music-fma-0028_36,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0028_36.wav,wav,
music-fma-0063_32,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0063_32.wav,wav,
music-fma-0063_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0063_0.wav,wav,
music-fma-0054_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0054_20.wav,wav,
music-fma-0071_35,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0071_35.wav,wav,
music-fma-0084_34,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0084_34.wav,wav,
music-fma-0044_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0044_31.wav,wav,
music-fma-0003_38,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0003_38.wav,wav,
music-fma-0011_23,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0011_23.wav,wav,
music-fma-0055_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0055_14.wav,wav,
music-fma-0119_94,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0119_94.wav,wav,
music-fma-0109_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0109_10.wav,wav,
music-fma-0062_13,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0062_13.wav,wav,
music-fma-0046_37,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0046_37.wav,wav,
music-fma-0068_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0068_16.wav,wav,
music-fma-0080_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0080_8.wav,wav,
music-fma-0105_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0105_22.wav,wav,
music-fma-0003_40,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0003_40.wav,wav,
music-fma-0018_9,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0018_9.wav,wav,
music-fma-0079_29,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0079_29.wav,wav,
music-fma-0119_95,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0119_95.wav,wav,
music-fma-0021_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0021_12.wav,wav,
music-fma-0005_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0005_22.wav,wav,
music-fma-0121_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0121_7.wav,wav,
music-fma-0062_30,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0062_30.wav,wav,
music-fma-0027_18,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0027_18.wav,wav,
music-fma-0005_27,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0005_27.wav,wav,
music-fma-0019_19,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0019_19.wav,wav,
music-fma-0000_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0000_8.wav,wav,
music-fma-0119_119,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0119_119.wav,wav,
music-fma-0091_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0091_5.wav,wav,
music-fma-0114_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0114_22.wav,wav,
music-fma-0124_13,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0124_13.wav,wav,
music-fma-0079_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0079_6.wav,wav,
music-fma-0074_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0074_4.wav,wav,
music-fma-0050_35,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0050_35.wav,wav,
music-fma-0084_43,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0084_43.wav,wav,
music-fma-0071_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0071_2.wav,wav,
music-fma-0122_71,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0122_71.wav,wav,
music-fma-0118_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0118_5.wav,wav,
music-fma-0068_38,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0068_38.wav,wav,
music-fma-0092_21,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0092_21.wav,wav,
music-fma-0046_21,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0046_21.wav,wav,
music-fma-0113_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0113_16.wav,wav,
music-fma-0037_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0037_4.wav,wav,
music-fma-0058_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0058_22.wav,wav,
music-fma-0038_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0038_6.wav,wav,
music-fma-0005_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0005_16.wav,wav,
music-fma-0070_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0070_4.wav,wav,
music-fma-0050_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0050_31.wav,wav,
music-fma-0073_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0073_20.wav,wav,
music-fma-0120_41,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0120_41.wav,wav,
music-fma-0083_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0083_6.wav,wav,
music-fma-0015_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0015_12.wav,wav,
music-fma-0025_15,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0025_15.wav,wav,
music-fma-0016_33,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0016_33.wav,wav,
music-fma-0045_29,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0045_29.wav,wav,
music-fma-0120_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0120_0.wav,wav,
music-fma-0104_27,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0104_27.wav,wav,
music-fma-0121_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0121_10.wav,wav,
music-fma-0016_46,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0016_46.wav,wav,
music-fma-0096_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0096_7.wav,wav,
music-fma-0106_19,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0106_19.wav,wav,
music-fma-0081_45,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0081_45.wav,wav,
music-fma-0074_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0074_31.wav,wav,
music-fma-0122_86,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0122_86.wav,wav,
music-fma-0017_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0017_5.wav,wav,
music-fma-0016_56,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0016_56.wav,wav,
music-fma-0120_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0120_14.wav,wav,
music-fma-0096_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0096_16.wav,wav,
music-fma-0055_27,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0055_27.wav,wav,
music-fma-0005_48,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0005_48.wav,wav,
music-fma-0020_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0020_14.wav,wav,
music-fma-0036_38,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0036_38.wav,wav,
music-fma-0026_41,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0026_41.wav,wav,
music-fma-0035_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0035_20.wav,wav,
music-fma-0026_55,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0026_55.wav,wav,
music-fma-0121_51,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0121_51.wav,wav,
music-fma-0030_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0030_5.wav,wav,
music-fma-0056_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0056_10.wav,wav,
music-fma-0023_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0023_3.wav,wav,
music-fma-0123_56,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0123_56.wav,wav,
music-fma-0067_19,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0067_19.wav,wav,
music-fma-0021_21,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0021_21.wav,wav,
music-fma-0018_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0018_5.wav,wav,
music-fma-0124_30,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0124_30.wav,wav,
music-fma-0088_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0088_0.wav,wav,
music-fma-0074_66,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0074_66.wav,wav,
music-fma-0029_32,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0029_32.wav,wav,
music-fma-0127_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0127_4.wav,wav,
music-fma-0058_11,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0058_11.wav,wav,
music-fma-0122_78,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0122_78.wav,wav,
music-fma-0119_78,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0119_78.wav,wav,
music-fma-0070_34,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0070_34.wav,wav,
music-fma-0108_23,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0108_23.wav,wav,
music-fma-0023_43,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0023_43.wav,wav,
music-fma-0037_55,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0037_55.wav,wav,
music-fma-0064_29,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0064_29.wav,wav,
music-fma-0049_38,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0049_38.wav,wav,
music-fma-0054_36,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0054_36.wav,wav,
music-fma-0026_54,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0026_54.wav,wav,
music-fma-0029_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0029_7.wav,wav,
music-fma-0080_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0080_12.wav,wav,
music-fma-0107_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0107_16.wav,wav,
music-fma-0098_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0098_6.wav,wav,
music-fma-0055_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0055_7.wav,wav,
music-fma-0093_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0093_31.wav,wav,
music-fma-0014_43,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0014_43.wav,wav,
music-fma-0039_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0039_1.wav,wav,
music-fma-0080_17,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0080_17.wav,wav,
music-fma-0117_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0117_0.wav,wav,
music-fma-0003_29,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0003_29.wav,wav,
music-fma-0091_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0091_7.wav,wav,
music-fma-0127_17,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0127_17.wav,wav,
music-fma-0113_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0113_10.wav,wav,
music-fma-0123_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0123_5.wav,wav,
music-fma-0076_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0076_0.wav,wav,
music-fma-0014_26,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0014_26.wav,wav,
music-fma-0098_33,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0098_33.wav,wav,
music-fma-0014_34,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0014_34.wav,wav,
music-fma-0057_29,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0057_29.wav,wav,
music-fma-0101_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0101_1.wav,wav,
music-fma-0012_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0012_20.wav,wav,
music-fma-0108_32,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0108_32.wav,wav,
music-fma-0077_45,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0077_45.wav,wav,
music-fma-0080_32,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0080_32.wav,wav,
music-fma-0029_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0029_22.wav,wav,
music-fma-0120_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0120_3.wav,wav,
music-fma-0075_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0075_1.wav,wav,
music-fma-0121_85,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0121_85.wav,wav,
music-fma-0078_30,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0078_30.wav,wav,
music-fma-0029_44,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0029_44.wav,wav,
music-fma-0120_11,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0120_11.wav,wav,
music-fma-0123_36,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0123_36.wav,wav,
music-fma-0063_15,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0063_15.wav,wav,
music-fma-0043_27,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0043_27.wav,wav,
music-fma-0031_13,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0031_13.wav,wav,
music-fma-0015_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0015_14.wav,wav,
music-fma-0119_105,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0119_105.wav,wav,
music-fma-0064_9,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0064_9.wav,wav,
music-fma-0097_33,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0097_33.wav,wav,
music-fma-0091_21,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0091_21.wav,wav,
music-fma-0054_13,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0054_13.wav,wav,
music-fma-0026_49,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0026_49.wav,wav,
music-fma-0123_70,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0123_70.wav,wav,
music-fma-0109_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0109_5.wav,wav,
music-fma-0121_130,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0121_130.wav,wav,
music-fma-0021_38,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0021_38.wav,wav,
music-fma-0037_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0037_7.wav,wav,
music-fma-0028_13,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0028_13.wav,wav,
music-fma-0124_11,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0124_11.wav,wav,
music-fma-0078_21,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0078_21.wav,wav,
music-fma-0088_13,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0088_13.wav,wav,
music-fma-0101_39,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0101_39.wav,wav,
music-fma-0116_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0116_6.wav,wav,
music-fma-0006_28,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0006_28.wav,wav,
music-fma-0101_46,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0101_46.wav,wav,
music-fma-0018_43,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0018_43.wav,wav,
music-fma-0078_26,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0078_26.wav,wav,
music-fma-0008_19,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0008_19.wav,wav,
music-fma-0009_50,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/fma/music-fma-0009_50.wav,wav,
